,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,n_words,vader_sentiment,rel_char_len
3593,2148025,Bed & Bagel~a charming 3 bedroom loft,9130465,Roberta (And Chris),Brooklyn,Bushwick,40.69346,-73.90765,Entire home/apt,225,4,233,2019-06-29,3.55,1,89,7,0.5859,0.74
13825,10435733,Cute Spacious Williamsburg Apt,5927655,Ann,Brooklyn,Williamsburg,40.71892,-73.95616,Private room,115,3,27,2018-10-29,0.69,1,56,4,0.4588,0.6
44559,34302031,500 sq ft Studio with Private Bathroom,133588507,Joanne,Queens,Jamaica,40.7084,-73.78882,Entire home/apt,64,3,6,2019-07-05,3.05,1,37,7,0.0,0.76
5679,4135876,"""The Studio"" Harlem Brownstone",21455957,Jason & Agnes,Manhattan,Harlem,40.81892,-73.94647,Private room,70,3,86,2019-01-15,1.48,2,157,6,0.0,0.6
39001,30470126,Spacious and Cozy Room - Just like Home,162166015,Freddy,Queens,Ridgewood,40.6963,-73.89965,Private room,50,1,3,2019-01-01,0.45,1,189,8,0.3612,0.78
35161,27893211,Beautiful Sun Drenched Williamsburg Apartment,6842719,Shachi,Brooklyn,Williamsburg,40.71615,-73.94171,Entire home/apt,150,2,3,2019-05-27,0.48,2,330,5,0.5994,0.9
21756,17495518,Upper East Side Apartment,118554120,Ken,Manhattan,Upper East Side,40.78073,-73.95013,Entire home/apt,122,7,7,2017-12-29,0.27,1,0,4,0.0,0.5
38480,30285558,"Cozy & convenient studio, midtown west Manhattan!!",82208124,Yang,Manhattan,Upper West Side,40.77497,-73.98788,Entire home/apt,137,3,8,2019-03-21,1.21,2,0,10,0.0,1.0
33079,26094506,Small Room in great location Upper East Side,99349134,Tupac,Manhattan,Upper East Side,40.77816,-73.9541,Private room,95,1,44,2019-06-19,3.45,2,98,8,0.6249,0.88
31638,24652644,Comfy Cozy - 12 Minutes from Manhattan,31789510,Raisa,Queens,Woodside,40.74667,-73.90202,Entire home/apt,100,3,8,2019-01-01,0.55,1,0,7,0.0,0.76
30161,23269735,Light Flooded Artist Loft in Brooklyn,149047,Heather Nadine,Brooklyn,Bedford-Stuyvesant,40.69158,-73.95958,Entire home/apt,150,4,6,2019-07-08,0.63,1,11,6,0.0,0.74
36767,29220410,Canadian Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80423,-73.96334,Private room,75,1,23,2019-06-11,2.74,3,8,6,0.0,0.58
19835,15885355,Charming 2 Bedroom Space in Downtown Brooklyn,16221357,Theo,Brooklyn,Park Slope,40.68241,-73.97957,Private room,225,15,4,2018-05-24,0.13,1,0,7,0.5859,0.9
12118,9410527,Spacious modern 3 BR in Park Slope,1401316,Karoline,Brooklyn,South Slope,40.66548,-73.98279,Entire home/apt,200,4,3,2016-01-03,0.07,1,0,7,0.0,0.68
9874,7600297,Midcentury Inspired Plantlovers Apt,7399447,Lee And Kara,Brooklyn,Williamsburg,40.71163,-73.95186,Entire home/apt,250,7,33,2017-01-14,0.7,1,0,4,0.4939,0.7
42577,33046682,Cozy Studio in tree-lined Park Slope Brooklyn,22217533,Kristin,Brooklyn,Park Slope,40.67301,-73.97154,Entire home/apt,135,5,5,2019-06-09,1.81,1,318,7,0.0,0.9
14973,11920660,Brightly Skylit 3 Bedroom Soho Loft,62316222,C E,Manhattan,SoHo,40.72064,-73.99957,Entire home/apt,595,5,51,2019-06-06,1.29,1,347,6,0.3612,0.7
10552,8105749,Beautiful 1 bedroom in city center,23613165,Gia,Manhattan,Midtown,40.75932,-73.96396,Entire home/apt,140,2,2,2016-01-07,0.04,1,0,6,0.5994,0.68
42381,32890647,Comfy Sofa Bed in Living Room,17827404,Erdi,Queens,Astoria,40.76449,-73.91996,Shared room,30,1,7,2019-06-28,4.12,1,320,6,0.0,0.58
33291,26294354,Organic Bohemian Pad in Brooklyn,22899202,Sadie,Brooklyn,Bedford-Stuyvesant,40.68808,-73.92264,Private room,55,1,31,2019-07-04,2.82,2,225,5,0.0,0.64
24834,19915939,GORGEOUS LARGE BDR CLOSE TO MANHATTAN,139357580,Shuly,Queens,Ditmars Steinway,40.77321,-73.90447,Private room,60,1,80,2019-06-23,3.35,8,320,6,0.6124,0.74
27190,21490120,Trendy and Comfortable Brooklyn Abode,18218495,Sofia,Brooklyn,Williamsburg,40.71227,-73.93618,Private room,58,2,11,2019-05-19,0.73,1,88,5,0.5106,0.74
43332,33588933,No Cleaning Fee! 1.5 blocks to 2 Train. 9pm-9am,253104269,Kenneth,Bronx,Wakefield,40.89613,-73.85503,Private room,35,1,9,2019-06-27,3.18,1,0,11,-0.5255,0.94
31596,24614703,Charming Cozy 1 bed-room in the heart of Bed-Stuy,127956858,Betty,Brooklyn,Bedford-Stuyvesant,40.69298,-73.94188,Entire home/apt,130,3,6,2019-06-08,0.44,1,14,9,0.5859,0.98
26293,20960246,"Charming, comfy, cozy, safe getaway.",149867246,Medea,Brooklyn,Flatlands,40.62072,-73.93265,Private room,75,1,1,2018-12-30,0.16,2,342,9,0.7717,0.72
0,2539,Clean & quiet apt home by the park,2787,John,Brooklyn,Kensington,40.64749,-73.97237,Private room,149,1,9,2018-10-19,0.21,6,365,8,0.4019,0.68
38143,30105022,SUNLIT PRIVATE ROOM,126449349,John,Manhattan,Lower East Side,40.71436,-73.98856,Private room,80,1,6,2019-06-19,0.77,2,151,3,0.0,0.38
37338,29648368,Duplex Room in the heart of Williamsburg,108426646,Dan,Brooklyn,Williamsburg,40.71205,-73.95838,Private room,70,3,4,2019-06-23,0.48,1,0,7,0.0,0.8
41387,32225203,Sonder | Stock Exchange | Upscale 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70737,-74.01103,Entire home/apt,230,2,5,2019-06-16,1.49,327,346,10,0.0,0.96
33217,26224538,Modern light and bright townhouse in Brooklyn.,53621,Monica,Brooklyn,Bedford-Stuyvesant,40.69231,-73.93781,Entire home/apt,220,2,23,2019-07-02,2.19,2,270,8,0.4404,0.92
19923,15966974,Bright apartment in West SoHo with Roof Access,19536090,Adriana,Manhattan,SoHo,40.72705,-74.00419,Entire home/apt,375,2,14,2019-05-19,0.73,2,335,8,0.4404,0.92
28735,22209583,Spacious sanctuary + private bath in hip Bedstuy,162291393,Olya,Brooklyn,Bedford-Stuyvesant,40.6834,-73.94209,Private room,98,1,26,2018-11-25,1.4,1,73,8,0.0,0.96
20695,16414744,Beautiful room in the heart of Time Square,4923854,Carly,Manhattan,Hell's Kitchen,40.75966,-73.991,Private room,150,3,2,2018-01-01,0.1,1,8,8,0.5994,0.84
735,267376,BIG ROOM / DOWNTOWN  LOFT /,638721,Fred,Manhattan,Financial District,40.70741,-74.00102,Private room,65,30,10,2019-06-24,1.02,1,0,6,0.0,0.54
33532,26526075,BEST LOCATION Times Square Central Prk Hudson Yrds,56060495,Laura-Lee,Manhattan,Hell's Kitchen,40.75524,-73.99362,Entire home/apt,99,1,34,2019-06-28,2.9,1,1,8,0.7125,1.0
34234,27154602,"Master Suite w/ King Bed, Backyard",1418015,Reuben,Brooklyn,Crown Heights,40.6756,-73.95232,Private room,140,2,41,2019-06-29,3.69,4,334,7,0.0,0.68
470,166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.80006,-73.96049,Entire home/apt,250,31,188,2018-08-23,1.94,1,259,8,0.4215,0.94
7765,5885396,SUNNY ROOM 2 IN CHARMING AREA :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69344,-73.96153,Private room,95,30,46,2019-05-22,0.9,11,317,8,0.9015,0.64
2889,1654551,"West Village: Cozy, Quiet 1BR Apt",8772693,Billy,Manhattan,West Village,40.73119,-74.00615,Entire home/apt,200,3,20,2016-10-01,0.29,1,0,8,0.0,0.66
41795,32496573,1BDR cozyclean apt great location,62305875,Scarlett,Brooklyn,Williamsburg,40.71304,-73.96729,Entire home/apt,107,30,1,2019-05-15,0.55,1,53,5,0.6249,0.66
1673,757187,Brooklyn Charm in Clinton Hill,209647,Jorge,Brooklyn,Clinton Hill,40.68468,-73.96303,Private room,50,4,32,2019-05-30,0.4,1,347,5,0.4019,0.6
40640,31516684,Safe room in a quiet neighborhood. Near Manhattan!,137358866,Kazuya,Queens,Sunnyside,40.73812,-73.92024,Private room,41,30,1,2019-03-12,0.25,103,186,10,0.4926,1.0
28044,21906858,Spacious and homey 1 br w garden near subway,1033792,Dani,Brooklyn,Park Slope,40.67835,-73.98209,Entire home/apt,80,5,2,2018-11-26,0.11,1,0,9,0.0,0.88
18738,14835632,"Bright, conveniently located room in Bushwick",29480857,Elena,Brooklyn,Bushwick,40.70352,-73.92971,Private room,48,2,11,2017-12-30,0.32,1,0,7,0.4404,0.9
30012,23106220,1min from the station K size bed 20min toManhattan,55468128,Reina,Brooklyn,Bedford-Stuyvesant,40.68928,-73.95541,Private room,70,1,53,2019-06-24,3.29,7,264,9,0.0,1.0
32061,25033659,Brooklyn Hidden Oasis.,64542737,Ana,Brooklyn,East New York,40.6724,-73.87641,Entire home/apt,175,3,10,2019-06-17,0.74,1,292,4,0.0,0.44
22863,18515889,Amazing room w/ private bathroom in hip Bushwick!,128517263,Alina,Brooklyn,Bushwick,40.69945,-73.93667,Private room,70,10,4,2019-01-02,0.17,3,44,9,0.6239,0.98
29998,23092889,Cute private bedroom and bathroom - Bushwick,2213846,Marti,Brooklyn,Bushwick,40.70114,-73.91705,Private room,70,2,29,2019-06-25,1.71,1,16,7,0.4588,0.88
12008,9349221,Charming & Sunny Williamsburg Apt,35489917,Erin,Brooklyn,Williamsburg,40.71401,-73.96333,Private room,99,1,5,2016-05-01,0.12,1,0,5,0.765,0.66
38035,30046573,Cheery Chelsea Charmer... best location!,3896863,Susanna And Ricki,Manhattan,Chelsea,40.74164,-73.99656,Entire home/apt,250,3,18,2019-06-21,3.44,1,51,7,0.8439,0.8
27447,21633295,The Pop! Art Penthouse: safe/quiet/family-friendly,155403600,Matt Ryan,Manhattan,Harlem,40.81296,-73.94625,Entire home/apt,265,2,76,2019-06-28,4.07,1,147,7,0.0,1.0
42005,32639119,Classic and Cozy Brooklyn Apartment,161985273,Melody-Lane,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.9499,Private room,45,3,7,2019-07-01,3.13,1,43,5,0.0,0.7
33787,26777200,Private 3C Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.7601,-73.99166,Private room,115,1,59,2019-06-20,5.25,12,194,10,0.0,0.96
34048,26982403,Enchanting 1BR near Times Sq w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Theater District,40.76196,-73.98536,Entire home/apt,280,30,2,2019-05-16,0.36,232,218,12,0.0,1.26
36381,28936795,Great Access! Close to station/5line u can use!,200239515,Shogo,Queens,Woodside,40.74516,-73.89278,Private room,35,30,2,2019-04-30,0.25,15,0,10,0.6892,0.94
47909,35975257,Spacious & clean room 25 minutes from Manhattan,31044879,Ara,Queens,Sunnyside,40.73681,-73.92024,Private room,80,2,2,2019-07-01,2.0,2,188,8,0.4019,0.94
9945,7652929,Studio Apartment on Upper West Side,27784469,Elizabeth,Manhattan,Upper West Side,40.78557,-73.97214,Private room,150,1,2,2015-08-23,0.04,1,0,6,0.0,0.7
41105,31964801,Harlem Residence,10257350,Mauricio,Manhattan,Washington Heights,40.83488,-73.94452,Private room,55,2,8,2019-06-19,2.29,2,44,2,0.0,0.32
33223,26232656,"Bright, spacious 1BD apt near 30th Ave in Astoria",46592613,Julie,Queens,Astoria,40.76945,-73.92485,Entire home/apt,100,5,5,2019-06-29,0.57,1,0,10,0.4404,0.98
38490,30290307,Beautiful Central 2 Bedroom in Soho!,227498924,Alex,Manhattan,SoHo,40.72607,-74.00166,Entire home/apt,299,4,2,2019-05-18,0.32,1,156,7,0.636,0.72
2436,1215627,Floating Cabin Houseboat Rockaway Surf's Up!,5720054,Ingrid,Queens,Arverne,40.59204,-73.78665,Entire home/apt,150,1,109,2019-06-22,1.49,1,358,8,0.0,0.88
34906,27677962,Cozy 1BR Apartment in Williamsburg,115154494,Joseph,Brooklyn,Williamsburg,40.71727,-73.94821,Entire home/apt,150,3,6,2019-01-01,0.61,1,0,5,0.0,0.68
32243,25221993,Quiet & cozy 1 BR/balcony - Graham L in WBURG,3952200,Gala,Brooklyn,Williamsburg,40.71886,-73.94054,Entire home/apt,140,2,19,2019-06-13,1.52,2,216,10,0.0,0.9
14544,11459958,Amazing spacious Loft in Williamsbu,60266817,Alberto,Brooklyn,Williamsburg,40.71213,-73.95654,Entire home/apt,690,1,91,2019-06-23,2.28,1,169,5,0.5859,0.7
18988,15082723,"Williamsburg Private Room, Outdoor Space w/grill",33677512,Joseph,Brooklyn,Williamsburg,40.71204,-73.9656,Private room,95,3,29,2019-07-08,0.85,1,0,7,0.0,0.96
31262,24281837,Beautiful one bedroom apartment center of Astoria,31679084,Barbara,Queens,Astoria,40.76936,-73.91491,Entire home/apt,120,1,6,2019-03-12,0.41,1,117,7,0.5994,0.98
22842,18499050,Sunny Garden Apt in Historic Park Slope Brownstone,351465,Dasha,Brooklyn,Park Slope,40.67855,-73.97583,Entire home/apt,190,4,60,2019-06-26,2.29,1,155,8,0.4215,1.0
41310,32166672,Cozy apartment close to Central Park,187849608,Florencio,Manhattan,Upper West Side,40.79097,-73.97412,Private room,180,1,3,2019-05-14,0.63,1,151,6,0.0,0.72
42344,32859066,Bedroom & common area w/ private back yard.,171636572,Keegan,Brooklyn,Bushwick,40.68881,-73.91992,Private room,50,5,18,2019-06-16,7.01,1,12,9,0.0,0.86
1253,535095,Beautiful bedroom in Prospect Heights,598770,Maite & Javi,Brooklyn,Prospect Heights,40.6744,-73.96558,Private room,90,7,43,2019-06-29,0.52,1,38,5,0.7269,0.74
11386,8845951,Cozy & Private Harlem Bedroom,4035773,T.,Manhattan,Harlem,40.80769,-73.95497,Private room,70,1,76,2019-06-18,1.78,1,293,5,0.0,0.58
34009,26945036,Jungle Oasis In the East Village,8266306,Michelle,Manhattan,East Village,40.72847,-73.98807,Entire home/apt,150,2,14,2019-06-22,1.36,1,0,6,0.0,0.64
30121,23222680,Private 1-bedroom Apartment in the Lombardy,100829279,Ian,Manhattan,Midtown,40.76163,-73.97113,Entire home/apt,210,1,108,2019-06-20,6.4,3,216,6,0.0,0.86
2472,1251889,Private Room in Williamsburg!,2868153,Matt,Brooklyn,Williamsburg,40.7149,-73.93983,Private room,135,4,12,2018-10-24,0.17,1,365,5,0.0,0.58
43765,33853876,Middle of Manhattan,62289627,Braulio,Manhattan,Hell's Kitchen,40.75939,-73.99501,Private room,100,1,1,2019-04-24,0.39,1,23,3,0.0,0.38
37547,29793730,Elevated Bushwick Apartment w/360 Brooklyn Views,32346001,Michael,Brooklyn,Bushwick,40.6989,-73.9246,Entire home/apt,160,2,19,2019-05-26,2.38,2,0,6,0.0,0.96
12050,9370896,Castle View Brownstone,46638648,Geert,Brooklyn,Bedford-Stuyvesant,40.68503,-73.93809,Entire home/apt,140,29,12,2018-08-20,0.31,1,339,3,0.0,0.44
6896,4931807,Cozy & Quaint,25401356,Krystle,Manhattan,East Harlem,40.79717,-73.93298,Entire home/apt,125,2,7,2016-01-09,0.15,1,0,3,0.0,0.26
46557,35314647,"Near JFK and LIRR, Room",264043510,Ken,Queens,Springfield Gardens,40.66199,-73.76345,Private room,95,1,2,2019-06-12,2.0,6,365,6,0.0,0.46
23417,18957055,Spacious Studio - Near Park & MTASubway,35201199,Ali,Brooklyn,Windsor Terrace,40.64882,-73.97629,Entire home/apt,68,2,5,2017-09-24,0.2,1,0,7,0.0,0.78
22105,17779879,UWS Private Room & Bath,18140569,Carrie,Manhattan,Upper West Side,40.80171,-73.96623,Private room,89,5,55,2018-09-07,2.02,1,0,5,0.0,0.46
12519,9618986,1 Bedrom Apt(One Block From Subway),49764808,Danielle,Brooklyn,Bedford-Stuyvesant,40.67695,-73.91567,Entire home/apt,99,2,96,2019-06-23,2.5,2,357,9,-0.4404,0.7
43430,33652661,New bedroom in nice apartment. Close to hospital!,138768335,Maria,Brooklyn,East Flatbush,40.65565,-73.92705,Private room,40,30,1,2019-05-04,0.45,2,344,10,0.4753,0.98
24361,19611015,Beautiful 2 Bedroom on Subway,14487073,Jeremy,Brooklyn,Bushwick,40.70421,-73.91561,Entire home/apt,150,2,68,2019-06-16,2.85,2,263,5,0.5994,0.58
36123,28715332,TRIBECA/SOHO 2 BEDROOM LUXURY LOFT,122323589,Roberto,Manhattan,Tribeca,40.71979,-74.00407,Entire home/apt,799,3,6,2019-04-22,0.66,1,325,5,0.0,0.68
33196,26196660,Brighton Beach the room,196872053,Marina,Brooklyn,Brighton Beach,40.57573,-73.96051,Private room,38,3,16,2019-06-17,1.38,2,175,4,0.0,0.46
44011,33993547,Small Private Room  in 3 bdr apt - East Village,33214549,Alexandre,Manhattan,East Village,40.7267,-73.98316,Private room,99,1,5,2019-06-13,1.9,5,0,10,0.0,0.94
2722,1467618,1 min to Bedford Ave (L) Station,7860852,Matthew,Brooklyn,Williamsburg,40.71867,-73.9557,Entire home/apt,190,3,10,2019-05-26,0.26,2,0,9,0.0,0.64
32246,25225344,Studio Apartment in the Heart of Manhattan!,190589224,Damian,Manhattan,Hell's Kitchen,40.76272,-73.98898,Entire home/apt,130,1,12,2019-03-17,0.87,1,0,8,0.0,0.86
39963,31053180,Modern 2BR Williamsburg  Loft With a Balcony,3363749,Alex,Brooklyn,Williamsburg,40.70646,-73.94169,Entire home/apt,189,6,2,2019-05-16,0.45,3,242,7,0.0,0.88
43705,33826205,"Gorgeous, light & bright apt in Bed Stuy + yard",57920236,Ashley,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95434,Entire home/apt,180,3,1,2019-06-04,0.83,1,98,11,0.7845,0.94
7247,5309959,"A room in private house,",22420999,Herman,Queens,Richmond Hill,40.69509,-73.83203,Private room,50,2,20,2018-11-02,0.47,5,347,6,0.0,0.48
8066,6225935,Columbia University in Manhattan,19682564,Yi,Manhattan,Upper West Side,40.80301,-73.96644,Private room,70,4,2,2015-06-28,0.04,1,0,4,0.0,0.64
23379,18917771,Roomy! Clean! 2 Bedroom in Bensonhurst- Sleeps 9,131858158,Dan,Brooklyn,Bensonhurst,40.60683,-73.99743,Entire home/apt,123,2,62,2019-06-30,2.48,2,131,10,0.508,0.96
20118,16112663,Sunny Spacious Family Friendly 2Bed/2Bath UES Apt,93742479,Alex,Manhattan,Upper East Side,40.77316,-73.94495,Entire home/apt,250,2,10,2019-01-12,0.33,1,0,7,0.7184,0.98
21271,16916191,Bedstuy Brownstone,61127125,Eric,Brooklyn,Bedford-Stuyvesant,40.681,-73.94707,Entire home/apt,170,3,5,2019-06-23,0.5,1,66,2,0.0,0.36
8034,6188022,Handsome historic Greenpoint 2BR,1811344,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,Entire home/apt,225,3,1,2015-08-01,0.02,1,0,4,0.4939,0.64
26448,21053044,RESIDENCE NEAR JFK (TB3),145727343,Janelle,Queens,Jamaica,40.68501,-73.79162,Private room,33,1,7,2019-06-25,0.35,3,139,6,0.0,0.48
37697,29881973,Small Full Sized Bedroom in Historic Manhattan,223715716,James,Manhattan,Harlem,40.82424,-73.93753,Private room,35,7,1,2019-06-17,1.0,1,0,7,0.0,0.92
46040,35038658,"LGA,TimeSquare,JFK,Queens PrivateBD,BHroom",263945896,Alin,Queens,Elmhurst,40.74696,-73.87912,Private room,45,2,3,2019-07-01,2.14,1,64,10,0.0,0.84
10705,8236660,Large & Cozy Manhattan LES 2BR Apt,8332684,Mostafa,Manhattan,Lower East Side,40.71868,-73.99036,Entire home/apt,208,13,1,2015-09-28,0.02,1,0,7,0.0,0.68
20735,16430924,Pacific Street Gem!!!,39834676,Nette,Brooklyn,Crown Heights,40.67756,-73.94775,Entire home/apt,137,3,5,2019-02-23,0.19,1,266,6,0.0,0.42
33100,26121733,Modern Apartment in The Heart of Brooklyn,24545739,Ewa,Brooklyn,Bedford-Stuyvesant,40.68824,-73.92377,Private room,65,4,5,2018-11-26,0.39,1,0,7,0.0,0.82
11549,8987462,Lux Apt by Botanic Garden & Museum,2932525,Joel,Brooklyn,Crown Heights,40.66352,-73.96005,Entire home/apt,170,3,28,2018-10-01,0.62,1,0,7,0.0,0.68
47102,35598116,Best Value ❤ Memorable Vacation in NYC,267678006,Alex,Manhattan,Midtown,40.76537,-73.98375,Entire home/apt,320,1,7,2019-06-28,7.0,1,121,7,0.765,0.76
520,189181,Room in Chic Modern High Line Luxury- New!,912541,David,Manhattan,Chelsea,40.74695,-74.00454,Private room,255,4,1,2014-04-20,0.02,1,365,9,0.3382,0.84
28746,22214383,UNIQUE 1 BED ROOM in FLATIRON/NOMAD/GRAMERCY,130528939,Colette,Manhattan,Midtown,40.74238,-73.98439,Entire home/apt,91,2,1,2018-01-02,0.05,1,0,6,0.0,0.88
16224,13083988,Private Bedroom/Bath in Luxury Greenpoint Condo,154956,Katie,Brooklyn,Greenpoint,40.73443,-73.95678,Private room,90,7,2,2016-08-14,0.05,1,47,6,0.0,0.94
7325,5397568,New York 2 to 8 Guest + Private ROOFTOP SUPERHOST,9209691,Anatha Angèle,Manhattan,Harlem,40.82313,-73.94982,Entire home/apt,185,4,137,2019-06-28,2.83,2,261,10,0.0,0.98
3924,2435408,Modern Duplex Studio Factory Loft,7503643,Vida,Brooklyn,Greenpoint,40.72669,-73.9419,Entire home/apt,129,30,9,2019-04-30,0.16,52,325,5,0.0,0.66
1719,778495,Family Friendly Room & Bathroom on Central Park W,1114587,Keenan & Emily,Manhattan,Upper West Side,40.79767,-73.96114,Private room,120,3,2,2018-08-03,0.02,3,0,9,0.4939,0.98
42541,33024132,"Modern 2BDR. Great Location, Quiet, 24/7 Doorman",248035116,Adam And Ana,Manhattan,Financial District,40.70754,-74.00683,Entire home/apt,195,30,13,2019-06-30,4.59,1,174,10,0.6249,0.96
18095,14167282,"Serene, light-filled pre-war apartment in Brooklyn",1211994,Shuchi,Brooklyn,Flatbush,40.64088,-73.96125,Private room,45,2,1,2016-07-31,0.03,1,0,7,0.4588,1.0
20274,16208920,Home away from home in heart of BK,5237407,Jenima,Brooklyn,Prospect-Lefferts Gardens,40.66155,-73.94674,Entire home/apt,131,2,20,2019-06-23,0.73,2,0,8,0.0,0.68
18199,14252537,Spacious Room in the Heart of Williamsburg,69093720,Mina,Brooklyn,Williamsburg,40.7133,-73.94838,Private room,92,4,18,2019-06-03,0.52,1,341,7,0.0,0.84
28240,21981036,Comfortable studio duplex with a Queen size Casper mattress. A 15-minute walk to Union Square and a two-block walk to the subway. Beautiful light in the morning.,75664810,Leena,Manhattan,Gramercy,40.73878,-73.9839,Entire home/apt,100,2,4,2019-01-15,0.32,1,0,30,0.802,3.22
652,248865,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73787,-73.95385,Entire home/apt,199,3,34,2019-04-22,0.37,28,60,6,0.0,0.56
4107,2636731,Private room in Hell's Kitchen,13295673,João,Manhattan,Hell's Kitchen,40.76503,-73.98827,Private room,102,2,6,2017-11-12,0.26,1,0,6,0.0,0.6
37391,29677326,Ultra Lux Morden 2 Bedrooms suite with court yard,220762164,Sherley,Queens,St. Albans,40.69161,-73.76326,Entire home/apt,298,2,12,2019-06-23,1.51,4,365,9,0.0,0.98
12810,9778583,Private room in HUGE Apartment!,34351124,Rebekah,Brooklyn,Bedford-Stuyvesant,40.68768,-73.92069,Private room,75,1,1,2016-01-03,0.02,1,0,6,0.5147,0.62
9299,7095888,A Spacious & Homelike Brooklyn Stay,32252422,Mckinley,Brooklyn,Canarsie,40.64796,-73.89176,Entire home/apt,110,2,38,2019-07-06,0.81,2,290,6,0.0,0.7
36802,29242599,Beautiful brownstone duplex in prime UES location,7138174,Anne-Marie,Manhattan,Upper East Side,40.78537,-73.95037,Entire home/apt,500,4,3,2019-06-28,0.48,1,11,7,0.5994,0.98
8370,6433621,Forest Hills home shares its breathtaking beauty,33582013,Nate,Queens,Forest Hills,40.71345,-73.85658,Entire home/apt,125,2,44,2019-06-30,0.91,1,319,7,0.8402,0.96
13528,10119376,Queen Cabin with Window Two,51913826,The Bowery House,Manhattan,Nolita,40.72152,-73.99476,Private room,159,1,9,2019-03-16,0.22,8,0,5,0.0,0.54
3663,2203926,"Bright, Modern Two Bedroom With Stunning Rooftop",1451417,H,Brooklyn,Williamsburg,40.71292,-73.95876,Entire home/apt,325,3,169,2019-07-01,3.33,1,277,8,0.6705,0.96
27362,21591672,HUGE bedroom available in artsy Bushwick,54966810,Garland,Brooklyn,Bushwick,40.70361,-73.9255,Private room,52,1,2,2017-11-15,0.1,1,0,6,0.4648,0.8
14807,11718547,"Spacious Private Room, lots of character & light",18562674,Belkis,Manhattan,Harlem,40.8284,-73.94461,Private room,81,1,102,2019-06-01,2.7,2,90,9,0.0,0.96
